partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score,average tweet similarity,follower to following ratio,individual_profile_similarity,density,diameter,average path length,clustering coefficient,network size,average profile similarity,network size ratio,total community influence score,total similarity score,total influence score,total value of user
291,rebecca74953200,0.000421585,0.000377834,0,2.96E-79,0.00078853,0.002471791,0.500814904,1.21E-05,0.488668973,0.5,0.25,0.306261343,0,3,0.450442752,0.001290323,0.001362918,0.546370917,0.003648399,0.410690287
174,justanormalrep1,0.00084317,0.000503778,1.27E-07,4.43E-83,0.000860215,0.003435854,0.617641846,1.90E-05,0.425996994,0.6667,0.166666667,0.245009074,0,2,0.395392858,0.000860215,0.000927635,0.54601674,0.004156428,0.410551662
33,yuhboiroach,0.000421585,0.001451361,0,2.51E-54,0.002580645,0.006932431,0.60882086,9.80E-06,0.50493514,0.1667,0.166666667,0.336887477,0,11,0.319682549,0.004731183,0.003171095,0.5438032,0.009591791,0.410250348
4,hatem11291,0.000421585,0.019972606,0,8.94E-08,0.037406306,0.089972002,0.52358298,3.31E-06,0.458197589,0.0259,1,1,0,84,0.329384593,0.036129032,0.073193806,0.495412383,0.154755551,0.410248175
188,channelnewsasia,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.506511658,0.103948108,0.556819116,1,0.083333333,0.183756806,0,1,0.293250198,0.000430108,0.000544985,0.513386108,0.100734299,0.410223155
61,ckawera,0.00084317,0.022306911,0.001401923,7.50E-05,0.049309935,0.115089674,0.497761654,0.000111887,0.45665849,0.0417,0.75,0.703463554,0,49,0.369758047,0.021075269,0.031510974,0.500562409,0.139147523,0.410208688
29,drsbahledladla,0.000421585,0.00769037,0,8.35E-20,0.013405018,0.033493175,0.488138515,8.46E-06,0.553401232,0.0312,0.25,0.387748736,0,63,0.357517057,0.027096774,0.018126353,0.530196308,0.048965832,0.409888689
20,mezzsingchur,0.000421585,0.002165047,0,6.69E-49,0.003942652,0.010163441,0.570817292,1.64E-05,0.513006491,0.1,0.25,0.412002101,0,19,0.343252424,0.008172043,0.006227114,0.541285244,0.015560898,0.409854158
144,oilgaslawprof,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.453282993,1.74E-05,0.47410822,0.5,0.166666667,0.275635209,0,3,0.509481471,0.001290323,0.001215873,0.54516229,0.003731348,0.409804554
23,tinytiernan,0.000421585,0.005973634,0,6.60E-25,0.011111111,0.027250236,0.515326568,6.36E-06,0.560733777,0.0345,0.333333333,0.483681707,0,57,0.325379902,0.024516129,0.020875853,0.531139578,0.045650535,0.409767317
111,moshosite,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.412596401,2.93E-05,0.511933779,1,0.083333333,0.183756806,0,1,0.513332682,0.000430108,0.000544985,0.545554162,0.002173855,0.409709085
14,outfitgiri,0.000421585,0.010638713,0,0.037844364,0.020286738,0.107702866,0.37750801,0.000111383,0.495598098,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.494889123,0.153792903,0.409615068
50,dorobekaaron,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,1.52E-05,0.522846837,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.531111744,0.044983354,0.409579647
178,thecheckerflag,0.00084317,0.000906801,6.35E-07,8.93E-68,0.00172043,0.005402991,0.509101429,3.78E-05,0.532308847,0.2857,0.25,0.350012963,0,6,0.39132544,0.002580645,0.002285711,0.543525047,0.007328072,0.409475803
55,afreximresearch,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.5398987,0.000397929,0.602959968,0.4,0.166666667,0.294010889,0,4,0.291578015,0.00172043,0.001480736,0.54419822,0.004841581,0.409359061
384,jayinslee,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.473886112,0.001837993,0.548305779,0.5,0.166666667,0.275635209,0,3,0.411649965,0.001290323,0.001215873,0.543962812,0.005458071,0.409336627
113,joebangis,0.000421585,0.001828529,0,1.20E-49,0.003225806,0.008523781,0.50339418,8.77E-06,0.582932333,0.1333,0.166666667,0.343012704,0,14,0.342021598,0.006021505,0.003871704,0.541788612,0.011764596,0.409282608
138,ds54c,0.002107926,0.001259446,1.27E-06,2.55E-68,0.002150538,0.008591116,0.489118539,2.03E-05,0.570492625,0.3333,0.166666667,0.306261343,0,5,0.36987309,0.002150538,0.001733824,0.542238251,0.009811773,0.409131631
253,awsten,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.332705921,0.006024658,0.64411167,1,0.083333333,0.183756806,0,1,0.454131606,0.000430108,0.000544985,0.542818015,0.007860086,0.409078533
16,kirillklip,0.00084317,0.015800925,5.08E-07,2.61E-09,0.030274641,0.073034182,0.524758039,1.90E-05,0.432342889,0.1324,0.416666667,0.449933944,0.066,18,0.415409433,0.007741935,0.008245166,0.519690309,0.077106266,0.409044298
34,lino_bawse,0.00084317,0.001325732,0,2.24E-43,0.002365591,0.007058363,0.60147961,2.23E-05,0.400756229,0.1818,0.166666667,0.334103283,0,10,0.426682029,0.004301075,0.002935785,0.542014099,0.009499916,0.408885553
30,ahalilu1,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.63270072,1.93E-05,0.551225079,0.1538,0.166666667,0.339243334,0,12,0.243735172,0.00516129,0.003404955,0.54151667,0.010325644,0.408718913
41,chifuustan,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,2.40E-05,0.409267023,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.492061661,0.158447692,0.408658169
61,rwandainuae,0.000421585,0.017379182,0,7.92E-07,0.036482581,0.084498325,0.490291426,2.07E-05,0.483414848,0.0417,0.75,0.703463554,0,49,0.369758047,0.021075269,0.031510974,0.508195072,0.110047087,0.408658076
14,ivyleaguebabes,0.000421585,0.010638713,0,0.037844364,0.020286738,0.107702866,0.37750801,0.036154251,0.463244101,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.482084732,0.187977289,0.408557871
41,markimwa,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,1.85E-05,0.408750612,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.491857286,0.158442508,0.408503592
41,theshamaalof,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,8.78E-06,0.408753201,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.491858311,0.158433298,0.408502058
59,ajwite,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.386612255,1.24E-05,0.510879688,1,0.083333333,0.183756806,0,1,0.53579958,0.000430108,0.000544985,0.543745013,0.00215786,0.408348225
14,rumbles,0.00084317,0.013445522,4.91E-06,0.087082632,0.023799283,0.194847357,0.358868735,0.038605547,0.409166619,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.453306406,0.272953238,0.408218114
360,rezykm,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.676203551,1.49E-05,0.381091341,1,0.083333333,0.183756806,0,1,0.375257201,0.000430108,0.000544985,0.543452377,0.002160236,0.408129341
23,sandrinekbis,0.000421585,0.005973634,0,6.60E-25,0.011111111,0.027250236,0.606692521,3.74E-05,0.463805811,0.0345,0.333333333,0.483681707,0,57,0.325379902,0.024516129,0.020875853,0.52893836,0.045679969,0.408123762
0,withonea,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,1.90E-05,0.560033595,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.511060701,0.099304409,0.408121628
41,hassany1989,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,1.15E-05,0.407177725,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.491234802,0.158435844,0.408035062
41,paxtomas,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,2.28E-05,0.407104476,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.491205813,0.158446602,0.40801601
49,plan_cars,0.000421585,0.014578601,0,2.68E-10,0.028630914,0.067915877,0.299563449,3.70E-06,0.676067684,0.0476,0.5,0.666305166,0,41,0.386664997,0.017634409,0.0214065,0.515647933,0.08472009,0.407915972
8,thaina_ang,0.000421585,0.019534564,0,8.44E-06,0.042486653,0.097211183,0.525934898,2.94E-05,0.444466852,0.05,0.416666667,0.451146517,0,39,0.373128267,0.016774194,0.015395576,0.508221072,0.106828184,0.40787285
247,mc_dahmie,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.524143859,2.41E-05,0.465042741,1,0.083333333,0.183756806,0,1,0.442483938,0.000430108,0.000544985,0.543103493,0.002168922,0.40786985
25,ugaman01,0.000421585,0.001169296,0,1.87E-58,0.002850998,0.0069142,0.500949613,9.13E-05,0.49591991,0.0909,0.666666667,0.751732387,0,21,0.419718137,0.009032258,0.013632379,0.537134305,0.019573681,0.407744149
155,unfpageorgia,0.001686341,0.001007557,7.62E-07,3.89E-72,0.00172043,0.006872498,0.429825368,8.04E-05,0.540906132,0.4,0.166666667,0.294010889,0,4,0.454694641,0.00172043,0.001480736,0.540632216,0.007998758,0.407473851
14,thingpixs,0.000421585,0.010094881,0,0.049238268,0.019426523,0.12325301,0.413306735,0.051048731,0.39922852,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.470917651,0.216852092,0.407401262
180,danielgcarranza,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.470642751,2.10E-06,0.455097556,0.6667,0.166666667,0.245009074,0,2,0.503624217,0.000860215,0.000927635,0.542190867,0.002952434,0.407381258
50,squ1d_vicious,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,6.50E-06,0.515383375,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.52815801,0.044975153,0.407362296
130,mattmcgovern,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.594122027,1.98E-05,0.381776679,1,0.083333333,0.183756806,0,1,0.453662262,0.000430108,0.000544985,0.542268611,0.002164871,0.407242676
384,sierraclubca,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.42693878,5.29E-05,0.589504775,0.5,0.166666667,0.275635209,0,3,0.411649965,0.001290323,0.001215873,0.541687855,0.00376498,0.407207137
43,goodconcept200,0.00084317,0.002274874,7.62E-06,2.37E-52,0.004086022,0.011225655,0.581897361,5.69E-06,0.539944053,0.1111,0.333333333,0.470801751,0,17,0.294342618,0.007311828,0.006692041,0.536974566,0.016999144,0.40698071
20,dawnnevel,0.000421585,0.002165047,0,6.69E-49,0.003942652,0.010163441,0.570817292,1.94E-05,0.502936715,0.1,0.25,0.412002101,0,19,0.343252424,0.008172043,0.006227114,0.537300038,0.015563749,0.406865966
5,sharmilalaunda,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.410151963,3.08E-05,0.56012094,0.4,0.166666667,0.294010889,0,4,0.455940277,0.00172043,0.001480736,0.540943694,0.004493398,0.40683112
1,jeroenbartelse,0.001686341,0.025430789,0.000206766,1.23E-06,0.048874567,0.11861192,0.530320376,5.14E-05,0.362626261,0.0207,1,0.749660488,0,136,0.359261914,0.058494624,0.10355657,0.472079762,0.210761524,0.406750203
11,__nissya,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.599898722,0.000266532,0.536822775,0.1538,0.166666667,0.339243334,0,12,0.283961563,0.00516129,0.003404955,0.538755098,0.01056013,0.406706356
156,freddy_el_man,0.00084317,0.000604534,6.35E-07,1.76E-53,0.001433692,0.00448615,0.595896797,1.45E-05,0.552597414,0.2857,0.416666667,0.455016852,0,6,0.27491729,0.002580645,0.002986796,0.539834903,0.007101275,0.406651496
194,gianarenegade,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.479449615,3.90E-05,0.541267878,0.5,0.166666667,0.275635209,0,3,0.405415529,0.001290323,0.001215873,0.54091197,0.003751856,0.406621942
14,relatablearts,0.000421585,0.010638713,0,0.037844364,0.020286738,0.107702866,0.37750801,0.037655985,0.455273289,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.478930209,0.189401589,0.406548054
41,chilubosi,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,5.31E-06,0.402051762,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.489206155,0.158430005,0.406512117
214,ecrisishotline,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.347626364,0.00302413,0.607138356,1,0.083333333,0.183756806,0,1,0.469838893,0.000430108,0.000544985,0.540306692,0.005014274,0.406483588
23,josephogwang1,0.000421585,0.005973634,0,6.60E-25,0.011111111,0.027250236,0.606692521,9.64E-06,0.458274504,0.0345,0.333333333,0.483681707,0,57,0.325379902,0.024516129,0.020875853,0.526749294,0.04565364,0.406475381
34,charlinekhandy,0.000421585,0.001325732,0,1.12E-43,0.002365591,0.006402126,0.627497315,4.75E-05,0.36685355,0.1818,0.166666667,0.334103283,0,10,0.426682029,0.004301075,0.002935785,0.538893548,0.008901376,0.406395505
0,jbarnes532,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,1.60E-05,0.55416809,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.508739374,0.099301558,0.40637992
180,totally_cars,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.351807645,3.62E-06,0.570462749,0.6667,0.166666667,0.245009074,0,2,0.503624217,0.000860215,0.000927635,0.540817617,0.002953883,0.406351683
50,jedestefano,0.000421585,0.007620177,0,4.02E-19,0.01311828,0.032937577,0.513575,2.83E-06,0.511872212,0.0328,0.166666667,0.361488798,0,60,0.364948082,0.025806452,0.01447627,0.526768436,0.044971665,0.406319243
41,mpofu_gugu,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,1.60E-05,0.401037915,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.488804916,0.158440188,0.406213734
185,lucacinti,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.576646785,7.87E-06,0.415121531,1,0.083333333,0.183756806,0,1,0.433882615,0.000430108,0.000544985,0.540721178,0.002153541,0.406079269
22,aruhweza,0.000421585,0.019803436,0,9.84E-08,0.038068193,0.090738977,0.531810439,7.98E-06,0.454326655,0.0909,0.333333333,0.396151036,0,21,0.362875642,0.009032258,0.007409923,0.510390908,0.093095549,0.406067068
61,mutoniwgrace1,0.001264755,0.017411538,0.000275054,8.05E-07,0.037220932,0.087438644,0.528084864,7.00E-06,0.434553784,0.0417,0.75,0.703463554,0,49,0.369758047,0.021075269,0.031510974,0.503814958,0.112822783,0.406066914
153,serenitymidwest,0.000421585,0.000949428,0,9.75E-63,0.00172043,0.00481212,0.616892588,7.54E-06,0.401581534,0.25,0.166666667,0.32157441,0,7,0.403218607,0.003010753,0.002222661,0.539154684,0.006679139,0.406035798
4,thejewbyrd7777,0.000421585,0.016243461,0,1.66E-09,0.031432304,0.074868012,0.434179817,3.68E-05,0.545183412,0.0259,1,1,0,84,0.329384593,0.036129032,0.073193806,0.494455699,0.140462127,0.405957306
14,strangeandlost,0.00084317,0.010567551,6.66E-06,0.053613051,0.020358423,0.132915721,0.325819313,0.039404502,0.483348603,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.469584996,0.214972748,0.405931934
126,bobmackin,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.373932343,2.55E-05,0.515906058,0.6667,0.166666667,0.245009074,0,2,0.534608908,0.000860215,0.000927635,0.540244834,0.002974653,0.405927288
83,pnh_hotelier,0.00084317,0.000503778,1.27E-07,4.43E-83,0.000860215,0.003435854,0.622369921,0.000286653,0.374445913,0.6667,0.166666667,0.245009074,0,2,0.426103523,0.000860215,0.000927635,0.539640133,0.004410308,0.405832677
16,chitiya_liberty,0.000421585,0.017796713,0,1.31E-08,0.034240405,0.081656883,0.584565564,2.25E-05,0.354490698,0.1324,0.416666667,0.449933944,0.066,18,0.415409433,0.007741935,0.008245166,0.512548967,0.085287693,0.405733648
408,vernon_nam,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.378659666,1.80E-05,0.512614422,1,0.083333333,0.183756806,0,1,0.53301353,0.000430108,0.000544985,0.540181634,0.002163165,0.405677017
28,ob3dmccalls,0.000421585,0.002331774,0,1.21E-44,0.004086022,0.010646134,0.653940682,1.72E-05,0.490635514,0.1053,0.166666667,0.34817079,0,18,0.269150196,0.007741935,0.004801064,0.536001933,0.014666921,0.40566818
66,julietighe17,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.516076377,1.77E-05,0.505113135,0.3333,0.166666667,0.306261343,0,5,0.400221498,0.002150538,0.001733824,0.539043191,0.005221461,0.405587758
399,thelowestrate,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.398490592,5.70E-06,0.503061593,1,0.083333333,0.183756806,0,1,0.52228372,0.000430108,0.000544985,0.540002865,0.002151485,0.40554002
4,hein_the_sayer,0.005902192,0.018248142,0.000974323,9.42E-09,0.038303004,0.098731082,0.578586021,3.79E-05,0.380254396,0.0259,1,1,0,84,0.329384593,0.036129032,0.073193806,0.486333607,0.163095784,0.405524151
138,bstrangfeld,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.564407454,2.24E-06,0.48656293,0.3333,0.166666667,0.306261343,0,5,0.36987309,0.002150538,0.001733824,0.538818583,0.005206803,0.405415638
143,jordanwacyema,0.000421585,0.000377834,0,2.96E-79,0.00078853,0.002471791,0.674541847,1.46E-05,0.469853595,0.5,0.25,0.306261343,0,3,0.277755093,0.001290323,0.001362918,0.539335864,0.003650747,0.405414585
64,dailycarlife,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.423229208,3.62E-05,0.596781115,1,0.083333333,0.183756806,0,1,0.403123607,0.000430108,0.000544985,0.539725052,0.002180457,0.405338903
341,petrolblog,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.512685128,0.000103556,0.449948631,1,0.083333333,0.183756806,0,1,0.460285758,0.000430108,0.000544985,0.539640196,0.002244294,0.40529122
186,darren_kirec21,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.594998987,4.61E-06,0.369551904,0.5,0.166666667,0.275635209,0,3,0.456429498,0.001290323,0.001215873,0.538872768,0.003719225,0.405084382
1,tirukuralkaram,0.000421585,0.023571953,0,1.41E-06,0.046963739,0.110453815,0.561350116,6.00E-06,0.332232232,0.0207,1,0.749660488,0,136,0.359261914,0.058494624,0.10355657,0.472331351,0.20298098,0.404993758
41,brenda_king_mbe,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,2.98E-05,0.395767081,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.486718935,0.158453211,0.404652504
8,rangira,0.000421585,0.015281328,0,7.52E-08,0.030486973,0.071898981,0.621457163,2.94E-05,0.358269449,0.05,0.416666667,0.451146517,0,39,0.373128267,0.016774194,0.015395576,0.511911472,0.082821193,0.404638902
41,lugwaja,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,1.16E-05,0.395420959,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.486581954,0.158435997,0.404545465
23,msautumnmarie,0.000421585,0.004959927,0,1.07E-25,0.00874552,0.021990042,0.534349899,3.23E-05,0.528226613,0.0345,0.333333333,0.483681707,0,57,0.325379902,0.024516129,0.020875853,0.525803227,0.040686211,0.404523973
274,k_friki,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.525402931,6.15E-06,0.461141196,1,0.083333333,0.183756806,0,1,0.433773869,0.000430108,0.000544985,0.53861062,0.002151908,0.404495942
20,millieannmiller,0.000421585,0.002165047,0,6.69E-49,0.003942652,0.010163441,0.570817292,1.63E-05,0.49491944,0.1,0.25,0.412002101,0,19,0.343252424,0.008172043,0.006227114,0.534127128,0.015560771,0.404485539
100,tw1ttercarclub,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.508581165,1.99E-05,0.46250047,0.6667,0.166666667,0.245009074,0,2,0.448490189,0.000860215,0.000927635,0.538315316,0.002969273,0.404478805
29,ebony_sunrise,0.000421585,0.005493121,0,1.27E-20,0.009677419,0.024270598,0.670553549,1.83E-05,0.358937562,0.0312,0.25,0.387748736,0,63,0.357517057,0.027096774,0.018126353,0.525427949,0.040228151,0.404128
41,darlingtonh3,0.000421585,0.024989105,0,0.000717391,0.057206194,0.12971757,0.534062887,2.35E-05,0.393992853,0.0168,0.333333333,0.385206191,0,118,0.359368684,0.050752688,0.037320458,0.486016768,0.158447238,0.404124385
126,marlyn_lew,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.373932343,1.33E-05,0.509462354,0.6667,0.166666667,0.245009074,0,2,0.534608908,0.000860215,0.000927635,0.537694679,0.002963067,0.404011776
74,homiemash,0.002529511,0.001523929,2.48E-06,3.52E-36,0.003369176,0.011557847,0.497782379,2.95E-05,0.57888186,0.2273,0.333333333,0.361945224,0,15,0.32938592,0.006451613,0.00595212,0.532963993,0.016635048,0.403881757
61,niyonsaba_egide,0.000421585,0.017411538,0,9.03E-07,0.036816426,0.085068525,0.627421752,2.46E-06,0.329690971,0.0417,0.75,0.703463554,0,49,0.369758047,0.021075269,0.031510974,0.501628022,0.110570578,0.403863661
